"","Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","SCA_SCA","SCA90_SCA","PassLive_SCA","PassDead_SCA","Drib_SCA","Sh_SCA","Fld_SCA","Def_SCA","GCA_GCA","GCA90_GCA","PassLive_GCA","PassDead_GCA","Drib_GCA","Sh_GCA","Fld_GCA","Def_GCA","Url"
"1337",2022,"Lyon","Ligue 1","Jérôme Boateng","GER","DF","33-133",1988,11.9,9,0.76,8,1,0,0,0,0,1,0.08,1,0,0,0,0,0,"https://fbref.com/en/players/2db2fd7b/Jerome-Boateng"
"1338",2022,"Lyon","Ligue 1","Maxence Caqueret","FRA","MF","21-333",2000,14.9,30,2.01,25,4,0,1,0,0,3,0.2,3,0,0,0,0,0,"https://fbref.com/en/players/f81ef10d/Maxence-Caqueret"
"1339",2022,"Lyon","Ligue 1","Rayan Cherki","FRA","FW","18-150",2003,3.3,13,3.97,8,5,0,0,0,0,1,0.31,0,1,0,0,0,0,"https://fbref.com/en/players/b34c63a5/Rayan-Cherki"
"1340",2022,"Lyon","Ligue 1","Maxwel Cornet","CIV","DF,MF","25-109",1996,0.7,2,2.86,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/beb391dd/Maxwel-Cornet"
"1341",2022,"Lyon","Ligue 1","Damien Da Silva","FRA","DF","33-242",1988,5.2,4,0.77,2,0,0,2,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/1ec7e1c5/Damien-Da-Silva"
"1342",2022,"Lyon","Ligue 1","Moussa Dembélé","FRA","FW","25-186",1996,8.9,20,2.24,14,0,1,1,3,1,3,0.34,1,0,0,1,1,0,"https://fbref.com/en/players/e7986081/Moussa-Dembele"
"1343",2022,"Lyon","Ligue 1","Jason Denayer","BEL","DF","26-200",1995,10.1,2,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/47af88b8/Jason-Denayer"
"1344",2022,"Lyon","Ligue 1","Sinaly Diomande","CIV","DF","20-280",2001,6.4,5,0.78,4,0,0,0,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/6de23ab0/Sinaly-Diomande"
"1345",2022,"Lyon","Ligue 1","Leo Dubois","FRA","DF","27-122",1994,11.2,23,2.05,18,4,0,0,1,0,2,0.18,1,0,0,0,1,0,"https://fbref.com/en/players/ff0ab48c/Leo-Dubois"
"1346",2022,"Lyon","Ligue 1","Bruno Guimarães","BRA","MF","24-059",1997,16.2,57,3.53,48,1,3,0,3,2,8,0.5,7,0,0,0,1,0,"https://fbref.com/en/players/82518f62/Bruno-Guimaraes"
"1347",2022,"Lyon","Ligue 1","Malo Gusto","FRA","DF","18-240",2003,8.8,13,1.47,13,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/d56b9520/Malo-Gusto"
"1348",2022,"Lyon","Ligue 1","Henrique","BRA","DF","27-264",1994,2.4,1,0.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/f28474a4/Henrique"
"1349",2022,"Lyon","Ligue 1","Tino Kadewere","ZIM","FW","26-009",1996,1.7,4,2.37,3,0,1,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/7d08063d/Tino-Kadewere"
"1350",2022,"Lyon","Ligue 1","Habib Keita","MLI","MF","19-343",2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/cc588cbe/Habib-Keita"
"1351",2022,"Lyon","Ligue 1","Anthony Lopes","POR","GK","31-105",1990,17.8,4,0.22,3,1,0,0,0,0,1,0.06,1,0,0,0,0,0,"https://fbref.com/en/players/f00de885/Anthony-Lopes"
"1352",2022,"Lyon","Ligue 1","Castello Lukeba","FRA","DF","19-028",2002,5.5,5,0.91,4,0,0,0,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/5b9512c5/Castello-Lukeba"
"1353",2022,"Lyon","Ligue 1","Marcelo","BRA","DF","34-239",1987,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e3d0b0c4/Marcelo"
"1354",2022,"Lyon","Ligue 1","Thiago Mendes","BRA","MF","29-305",1992,7,10,1.42,6,3,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/c6e5d20f/Thiago-Mendes"
"1355",2022,"Lyon","Ligue 1","Emerson Palmieri","ITA","DF","27-164",1994,14.6,35,2.4,27,5,0,1,1,1,3,0.21,3,0,0,0,0,0,"https://fbref.com/en/players/e0bc6fdc/Emerson-Palmieri"
"1356",2022,"Lyon","Ligue 1","Lucas Paquetá","BRA","FW,MF","24-140",1997,14.2,53,3.72,36,0,5,6,4,2,8,0.56,5,0,0,2,1,0,"https://fbref.com/en/players/9b6f7fd5/Lucas-Paqueta"
"1357",2022,"Lyon","Ligue 1","Julian Pollersbeck","GER","GK","27-151",1994,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/d6f6ce93/Julian-Pollersbeck"
"1358",2022,"Lyon","Ligue 1","Xherdan Shaqiri","SUI","FW","30-096",1991,6.1,23,3.74,17,3,0,2,1,0,2,0.33,1,1,0,0,0,0,"https://fbref.com/en/players/6421ec64/Xherdan-Shaqiri"
"1359",2022,"Lyon","Ligue 1","Islam Slimani","ALG","FW","33-210",1988,6.4,18,2.83,14,0,0,3,1,0,3,0.47,2,0,0,1,0,0,"https://fbref.com/en/players/ffec9769/Islam-Slimani"
"1360",2022,"Lyon","Ligue 1","Karl Toko Ekambi","CMR","FW","29-122",1992,13.6,41,3,29,0,7,4,1,0,5,0.37,2,0,1,2,0,0,"https://fbref.com/en/players/5ceba7fc/Karl-Toko-Ekambi"
"1361",2022,"M'Gladbach","Bundesliga","László Bénes","SVK","MF","24-127",1997,1.9,7,3.6,3,2,0,1,0,1,1,0.51,0,0,0,1,0,0,"https://fbref.com/en/players/fe888e39/Laszlo-Benes"
"1362",2022,"M'Gladbach","Bundesliga","Keanan Bennetts","ENG","FW,DF","22-311",1999,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/f4c7c708/Keanan-Bennetts"
"1363",2022,"M'Gladbach","Bundesliga","Ramy Bensebaini","ALG","DF","26-273",1995,10.5,12,1.14,10,1,0,1,0,0,1,0.1,0,0,0,1,0,0,"https://fbref.com/en/players/378825c7/Ramy-Bensebaini"
"1364",2022,"M'Gladbach","Bundesliga","Louis Beyer","GER","DF","21-240",2000,6.3,5,0.8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/9af1f9ff/Louis-Beyer"
"1365",2022,"M'Gladbach","Bundesliga","Nico Elvedi","SUI","DF","25-106",1996,14.3,7,0.49,5,2,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/48035304/Nico-Elvedi"
"1366",2022,"M'Gladbach","Bundesliga","Breel Embolo","SUI","FW","24-334",1997,10.3,34,3.32,22,0,1,2,8,1,2,0.2,1,0,0,1,0,0,"https://fbref.com/en/players/0b4f388a/Breel-Embolo"
"1367",2022,"M'Gladbach","Bundesliga","Matthias Ginter","GER","DF","27-360",1994,15.7,31,1.98,24,2,0,3,2,0,3,0.19,2,0,0,1,0,0,"https://fbref.com/en/players/f521b80a/Matthias-Ginter"
"1368",2022,"M'Gladbach","Bundesliga","Patrick Herrmann","GER","DF,FW","30-336",1991,7.6,26,3.43,16,8,1,1,0,0,4,0.53,4,0,0,0,0,0,"https://fbref.com/en/players/dfb6490a/Patrick-Herrmann"
"1369",2022,"M'Gladbach","Bundesliga","Jonas Hofmann","GER","FW,MF","29-184",1992,12.2,72,5.88,40,25,2,1,2,2,4,0.33,3,0,1,0,0,0,"https://fbref.com/en/players/2903a856/Jonas-Hofmann"
"1370",2022,"M'Gladbach","Bundesliga","Tony Jantschke","GER","DF","31-282",1990,1.7,1,0.58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/34b54da7/Tony-Jantschke"
"1371",2022,"M'Gladbach","Bundesliga","Kouadio Koné","FRA","MF","20-242",2001,10.7,28,2.62,22,0,3,0,3,0,1,0.09,0,0,0,0,1,0,"https://fbref.com/en/players/86574238/Kouadio-Kone"
"1372",2022,"M'Gladbach","Bundesliga","Christoph Kramer","GER","MF","30-329",1991,5.2,9,1.73,8,0,0,0,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/496aeede/Christoph-Kramer"
"1373",2022,"M'Gladbach","Bundesliga","Stefan Lainer","AUT","DF","29-140",1992,3.8,4,1.06,3,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/4aea5077/Stefan-Lainer"
"1374",2022,"M'Gladbach","Bundesliga","Torben Müsel","GER","MF","22-173",1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/d01b9ad6/Torben-Musel"
"1375",2022,"M'Gladbach","Bundesliga","Luca Netz","GER","DF,FW","18-244",2003,7.4,18,2.43,12,4,0,2,0,0,4,0.54,3,1,0,0,0,0,"https://fbref.com/en/players/e79269bd/Luca-Netz"
"1376",2022,"M'Gladbach","Bundesliga","Florian Neuhaus","GER","MF","24-304",1997,8.6,12,1.39,11,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/36a59ba4/Florian-Neuhaus"
"1377",2022,"M'Gladbach","Bundesliga","Connor Noß","IRL","MF","21-013",2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ccc6d365/Connor-Noss"
"1378",2022,"M'Gladbach","Bundesliga","Alassane Pléa","FRA","FW,MF","28-310",1993,10.6,51,4.81,38,1,4,2,5,1,2,0.19,2,0,0,0,0,0,"https://fbref.com/en/players/bc6bd723/Alassane-Plea"
"1379",2022,"M'Gladbach","Bundesliga","Joseph Scally","USA","DF","19-014",2002,16.4,29,1.77,27,1,0,0,1,0,2,0.12,2,0,0,0,0,0,"https://fbref.com/en/players/236f02cd/Joseph-Scally"
"1380",2022,"M'Gladbach","Bundesliga","Yann Sommer","SUI","GK","33-028",1988,18,1,0.06,1,0,0,0,0,0,1,0.06,1,0,0,0,0,0,"https://fbref.com/en/players/420c18a1/Yann-Sommer"
"1381",2022,"M'Gladbach","Bundesliga","Lars Stindl","GER","MF,FW","33-141",1988,13.4,40,2.98,37,0,0,2,1,0,7,0.52,7,0,0,0,0,0,"https://fbref.com/en/players/7cd6badb/Lars-Stindl"
"1382",2022,"M'Gladbach","Bundesliga","Marcus Thuram","FRA","FW,MF","24-161",1997,4.8,9,1.88,7,0,1,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/6f8cd6d0/Marcus-Thuram"
"1383",2022,"M'Gladbach","Bundesliga","Hannes Wolf","AUT","FW,MF","22-273",1999,3.4,7,2.05,5,0,0,0,0,2,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/be42a291/Hannes-Wolf"
"1384",2022,"M'Gladbach","Bundesliga","Denis Zakaria","SUI","MF,DF","25-055",1996,14.5,23,1.59,18,0,1,2,1,1,3,0.21,2,0,0,1,0,0,"https://fbref.com/en/players/384d58d9/Denis-Zakaria"
"1385",2022,"Mainz 05","Bundesliga","Leandro Barreiro Martins","LUX","MF","22-011",2000,12.5,27,2.16,16,0,0,4,3,4,2,0.16,2,0,0,0,0,0,"https://fbref.com/en/players/00242b75/Leandro-Barreiro-Martins"
"1386",2022,"Mainz 05","Bundesliga","Stefan Bell","GER","DF","30-143",1991,16.3,6,0.37,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/857a5abe/Stefan-Bell"
"1387",2022,"Mainz 05","Bundesliga","Jean-Paul Boëtius","NED","MF","27-298",1994,11.7,38,3.25,26,9,0,1,0,2,5,0.43,3,1,0,1,0,0,"https://fbref.com/en/players/635f2732/Jean-Paul-Boetius"
"1388",2022,"Mainz 05","Bundesliga","Daniel Brosinski","GER","DF","33-181",1988,3.2,6,1.87,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a7813ac4/Daniel-Brosinski"
"1389",2022,"Mainz 05","Bundesliga","Jonathan Burkardt","GER","FW","21-187",2000,14.8,34,2.29,28,0,1,1,3,1,5,0.34,4,0,1,0,0,0,"https://fbref.com/en/players/05f99a4a/Jonathan-Burkardt"
"1390",2022,"Mainz 05","Bundesliga","Stephan Fürstner","GER","MF","34-125",1987,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/18c2e247/Stephan-Furstner"
"1391",2022,"Mainz 05","Bundesliga","Alexander Hack","GER","DF","28-128",1993,12.2,5,0.41,5,0,0,0,0,0,1,0.08,1,0,0,0,0,0,"https://fbref.com/en/players/a5ec3ede/Alexander-Hack"
"1392",2022,"Mainz 05","Bundesliga","Marcus Ingvartsen","DEN","FW,MF","26-010",1996,3.7,5,1.36,2,2,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/271b8617/Marcus-Ingvartsen"
"1393",2022,"Mainz 05","Bundesliga","Lee Jae-sung","KOR","MF,FW","29-157",1992,10.2,23,2.25,20,1,0,1,1,0,3,0.29,3,0,0,0,0,0,"https://fbref.com/en/players/34b0387f/Lee-Jae-sung"
"1394",2022,"Mainz 05","Bundesliga","Luca Kilian","GER","FW","22-135",1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/610aa1e9/Luca-Kilian"
"1395",2022,"Mainz 05","Bundesliga","Dominik Kohr","GER","MF","27-348",1994,8.5,18,2.12,14,0,0,2,0,2,3,0.35,3,0,0,0,0,0,"https://fbref.com/en/players/0fbecd11/Dominik-Kohr"
"1396",2022,"Mainz 05","Bundesliga","Anderson Lucoqui","ANG","DF","24-192",1997,5.6,8,1.42,6,1,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/5569bf9a/Anderson-Lucoqui"
"1397",2022,"Mainz 05","Bundesliga","Aarón Martín","ESP","DF","24-267",1997,12.4,33,2.67,17,14,0,1,1,0,2,0.16,1,1,0,0,0,0,"https://fbref.com/en/players/2f3e911a/Aaron-Martin"
"1398",2022,"Mainz 05","Bundesliga","Paul Nebel","GER","MF,FW","19-096",2002,2,4,2.05,2,2,0,0,0,0,1,0.51,1,0,0,0,0,0,"https://fbref.com/en/players/1b6d8083/Paul-Nebel"
"1399",2022,"Mainz 05","Bundesliga","David Nemeth","AUT","DF","20-302",2001,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/da76715c/David-Nemeth"
"1400",2022,"Mainz 05","Bundesliga","Moussa Niakhate","FRA","DF","25-312",1996,12.5,17,1.36,13,3,0,0,1,0,1,0.08,1,0,0,0,0,0,"https://fbref.com/en/players/00242715/Moussa-Niakhate"
"1401",2022,"Mainz 05","Bundesliga","Karim Onisiwo","AUT","FW","29-303",1992,12.9,39,3.02,24,0,6,3,4,2,8,0.62,6,0,1,1,0,0,"https://fbref.com/en/players/f26834c7/Karim-Onisiwo"
"1402",2022,"Mainz 05","Bundesliga","Matondo-Merveille Papela","GER","MF","20-361",2001,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b4b08774/Matondo-Merveille-Papela"
"1403",2022,"Mainz 05","Bundesliga","Romario Rösch","GER","MF","22-197",1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/87ebfdb8/Romario-Rosch"
"1404",2022,"Mainz 05","Bundesliga","Jerry St. Juste","NED","DF","25-087",1996,4.7,5,1.06,3,0,0,1,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/90339309/Jerry-St-Juste"
"1405",2022,"Mainz 05","Bundesliga","Anton Stach","GER","MF","23-060",1998,7.6,8,1.05,7,0,0,1,0,0,1,0.13,1,0,0,0,0,0,"https://fbref.com/en/players/0f59a7bf/Anton-Stach"
"1406",2022,"Mainz 05","Bundesliga","Kevin Stöger","AUT","MF","28-140",1993,1.9,15,7.89,11,2,0,0,1,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e5649a78/Kevin-Stoger"
"1407",2022,"Mainz 05","Bundesliga","Ádám Szalai","HUN","FW","34-036",1987,2.8,6,2.15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/53e07d0b/Adam-Szalai"
"1408",2022,"Mainz 05","Bundesliga","Niklas Tauer","GER","MF,DF","20-331",2001,2.8,2,0.7,1,0,0,0,0,1,1,0.35,1,0,0,0,0,0,"https://fbref.com/en/players/27270af4/Niklas-Tauer"
"1409",2022,"Mainz 05","Bundesliga","Silvan Widmer","SUI","DF","28-315",1993,17.6,27,1.53,22,1,1,0,1,2,4,0.23,4,0,0,0,0,0,"https://fbref.com/en/players/f68b64fc/Silvan-Widmer"
"1410",2022,"Mainz 05","Bundesliga","Robin Zentner","GER","GK","27-078",1994,18,1,0.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/5c4bf6ba/Robin-Zentner"
"1411",2022,"Mallorca","La Liga","Amath","SEN","FW,MF","25-182",1996,6.7,13,1.95,6,0,1,2,3,1,1,0.15,0,0,0,1,0,0,"https://fbref.com/en/players/f3b1d9a2/Amath"
"1412",2022,"Mallorca","La Liga","Josep Antoni Gayá","ESP","DF","21-191",2000,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/4a5f2032/Josep-Antoni-Gaya"
"1413",2022,"Mallorca","La Liga","Iddrisu Baba","GHA","MF","25-357",1996,14.6,9,0.62,6,0,0,2,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/bfd381b3/Iddrisu-Baba"
"1414",2022,"Mallorca","La Liga","Rodrigo Battaglia","ARG","MF","30-186",1991,6.5,6,0.93,5,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/d637fc22/Rodrigo-Battaglia"
"1415",2022,"Mallorca","La Liga","Jaume Costa","ESP","DF","33-302",1988,10.4,19,1.82,17,1,0,0,1,0,2,0.19,2,0,0,0,0,0,"https://fbref.com/en/players/808d48f3/Jaume-Costa"
"1416",2022,"Mallorca","La Liga","Aleix Febas","ESP","MF","25-346",1996,1.3,2,1.54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/38126309/Aleix-Febas"
"1417",2022,"Mallorca","La Liga","Iñigo Ruiz de Galarreta","ESP","MF","28-161",1993,12.1,24,1.99,18,1,1,1,2,1,1,0.08,1,0,0,0,0,0,"https://fbref.com/en/players/91f7631f/Inigo-Ruiz-de-Galarreta"
"1418",2022,"Mallorca","La Liga","Dominik Greif","SVK","GK","24-283",1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/30061f53/Dominik-Greif"
"1419",2022,"Mallorca","La Liga","Matthew Hoppe","USA","FW","20-307",2001,1.2,4,3.4,4,0,0,0,0,0,1,0.85,1,0,0,0,0,0,"https://fbref.com/en/players/1bc432b7/Matthew-Hoppe"
"1420",2022,"Mallorca","La Liga","Lago Junior","CIV","FW,MF","31-014",1990,2,3,1.53,1,0,1,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/360d70f8/Lago-Junior"
"1421",2022,"Mallorca","La Liga","Lee Kangin","KOR","MF,FW","20-329",2001,11.1,33,2.98,17,9,3,2,2,0,3,0.27,1,1,1,0,0,0,"https://fbref.com/en/players/8455ad90/Lee-Kangin"
"1422",2022,"Mallorca","La Liga","Takefusa Kubo","JPN","MF,FW","20-224",2001,7.3,25,3.44,18,2,3,0,2,0,2,0.28,2,0,0,0,0,0,"https://fbref.com/en/players/16aa3654/Takefusa-Kubo"
"1423",2022,"Mallorca","La Liga","Javier Llabrés","","FW","",NA,1,3,2.9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/38b0cf42/Javier-Llabres"
"1424",2022,"Mallorca","La Liga","Pablo Maffeo","ESP","DF","24-186",1997,16.7,21,1.26,10,2,2,1,6,0,3,0.18,2,0,0,0,1,0,"https://fbref.com/en/players/5db04597/Pablo-Maffeo"
"1425",2022,"Mallorca","La Liga","Jordi Mboula","ESP","FW","22-304",1999,4.8,7,1.45,4,0,0,0,0,3,1,0.21,0,0,0,0,0,1,"https://fbref.com/en/players/4887118d/Jordi-Mboula"
"1426",2022,"Mallorca","La Liga","Fernando Niño","ESP","FW","21-082",2000,7.7,18,2.34,12,0,2,0,3,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/81d5c497/Fernando-Nino"
"1427",2022,"Mallorca","La Liga","Brian Oliván","ESP","DF","27-288",1994,12.5,15,1.2,9,5,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a3e4bf46/Brian-Olivan"
"1428",2022,"Mallorca","La Liga","Abdón Prats","ESP","FW,MF","29-038",1992,3.8,10,2.65,8,0,0,0,2,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/d1b060e2/Abdon-Prats"
"1429",2022,"Mallorca","La Liga","Antonio Raillo","ESP","DF","30-098",1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b857bd29/Antonio-Raillo"
"1430",2022,"Mallorca","La Liga","Manolo Reina","ESP","GK","36-288",1985,18,5,0.28,3,2,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/605eb473/Manolo-Reina"
"1431",2022,"Mallorca","La Liga","Ángel Rodríguez","ESP","FW","34-263",1987,8.4,15,1.79,10,0,2,1,2,0,4,0.48,2,0,1,0,1,0,"https://fbref.com/en/players/8cfc2f69/Angel-Rodriguez"
"1432",2022,"Mallorca","La Liga","Dani Rodríguez","ESP","FW,MF","33-222",1988,17.7,53,2.99,30,7,4,3,7,2,4,0.23,2,1,0,1,0,0,"https://fbref.com/en/players/70f8e0bd/Dani-Rodriguez"
"1433",2022,"Mallorca","La Liga","Leonardo Román","ESP","GK","21-192",2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/924ff27e/Leonardo-Roman"
"1434",2022,"Mallorca","La Liga","Franco Russo","ARG","DF","27-081",1994,13.5,3,0.22,1,0,0,1,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b75ac54b/Franco-Russo"
"1435",2022,"Mallorca","La Liga","Antonio Sánchez","ESP","FW,MF","25-013",1997,7.2,12,1.68,11,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a254bbe0/Antonio-Sanchez"
"1436",2022,"Mallorca","La Liga","Joan Sastre Vanrell","ESP","DF","24-259",1997,2.9,3,1.05,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/f9acf8bf/Joan-Sastre-Vanrell"
"1437",2022,"Mallorca","La Liga","Aleksandar Sedlar","SRB","DF,MF","30-032",1991,4.3,2,0.47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a35134ae/Aleksandar-Sedlar"
"1438",2022,"Mallorca","La Liga","Salva Sevilla","ESP","MF","37-302",1984,6.1,19,3.11,14,4,1,0,0,0,2,0.33,1,1,0,0,0,0,"https://fbref.com/en/players/75bd85ea/Salva-Sevilla"
"1439",2022,"Mallorca","La Liga","Martin Valjent","SVK","DF","26-034",1995,18.3,9,0.49,6,2,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/f2c6ac01/Martin-Valjent"
"1440",2022,"Manchester City","Premier League","Nathan Aké","NED","DF","26-330",1995,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/eaeca114/Nathan-Ake"
"1441",2022,"Manchester City","Premier League","João Cancelo","POR","DF","27-232",1994,19.9,57,2.87,48,0,2,6,1,0,9,0.45,6,0,1,2,0,0,"https://fbref.com/en/players/bd6351cd/Joao-Cancelo"
"1442",2022,"Manchester City","Premier League","Kevin De Bruyne","BEL","MF","30-200",1991,10.3,59,5.75,44,11,1,2,1,0,2,0.19,2,0,0,0,0,0,"https://fbref.com/en/players/e46012d4/Kevin-De-Bruyne"
"1443",2022,"Manchester City","Premier League","Rúben Dias","POR","DF","24-245",1997,18.7,18,0.96,16,0,0,1,0,1,2,0.11,1,0,0,1,0,0,"https://fbref.com/en/players/31c69ef1/Ruben-Dias"
"1444",2022,"Manchester City","Premier League","Ederson","BRA","GK","28-150",1993,20,3,0.15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/3bb7b8b4/Ederson"
"1445",2022,"Manchester City","Premier League","Fernandinho","BRA","MF","36-255",1985,5.8,19,3.29,15,0,0,2,2,0,4,0.69,4,0,0,0,0,0,"https://fbref.com/en/players/101da2b5/Fernandinho"
"1446",2022,"Manchester City","Premier League","Phil Foden","ENG","FW","21-231",2000,10.2,35,3.42,25,7,0,3,0,0,7,0.68,5,1,0,1,0,0,"https://fbref.com/en/players/ed1e53f3/Phil-Foden"
"1447",2022,"Manchester City","Premier League","Jack Grealish","ENG","FW","26-126",1995,11.8,66,5.59,52,1,3,4,6,0,4,0.34,4,0,0,0,0,0,"https://fbref.com/en/players/b0b4fd3e/Jack-Grealish"
"1448",2022,"Manchester City","Premier League","Ilkay Gündogan","GER","MF","31-082",1990,11.7,41,3.49,31,9,1,0,0,0,4,0.34,4,0,0,0,0,0,"https://fbref.com/en/players/819b3158/Ilkay-Gundogan"
"1449",2022,"Manchester City","Premier League","Gabriel Jesus","BRA","FW","24-286",1997,14.3,46,3.21,35,0,6,5,0,0,11,0.77,8,0,2,1,0,0,"https://fbref.com/en/players/b66315ae/Gabriel-Jesus"
"1450",2022,"Manchester City","Premier League","Aymeric Laporte","ESP","DF","27-232",1994,16.1,19,1.18,15,0,0,3,1,0,3,0.19,1,0,0,1,1,0,"https://fbref.com/en/players/119b9a8e/Aymeric-Laporte"
"1451",2022,"Manchester City","Premier League","Riyad Mahrez","ALG","FW","30-327",1991,9.4,42,4.46,32,7,0,3,0,0,6,0.64,4,1,0,1,0,0,"https://fbref.com/en/players/892d5bb1/Riyad-Mahrez"
"1452",2022,"Manchester City","Premier League","James Mcatee","ENG","FW","19-088",2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/96593e89/James-Mcatee"
"1453",2022,"Manchester City","Premier League","Benjamin Mendy","FRA","DF","27-181",1994,0.9,4,4.62,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/5271c8f1/Benjamin-Mendy"
"1454",2022,"Manchester City","Premier League","Cole Palmer","ENG","FW,MF","19-253",2002,1.4,7,5.12,4,0,0,2,1,0,1,0.73,0,0,0,1,0,0,"https://fbref.com/en/players/dc7f8a28/Cole-Palmer"
"1455",2022,"Manchester City","Premier League","Rodri","ESP","MF","25-206",1996,16.4,42,2.57,35,0,2,3,0,2,1,0.06,1,0,0,0,0,0,"https://fbref.com/en/players/6434f10d/Rodri"
"1456",2022,"Manchester City","Premier League","Bernardo Silva","POR","MF,FW","27-157",1994,18.9,76,4.02,61,0,6,3,6,0,10,0.53,8,0,0,1,1,0,"https://fbref.com/en/players/3eb22ec9/Bernardo-Silva"
"1457",2022,"Manchester City","Premier League","Zack Steffen","USA","GK","26-287",1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/42130443/Zack-Steffen"
"1458",2022,"Manchester City","Premier League","Raheem Sterling","ENG","FW","27-037",1994,12.2,45,3.69,36,1,6,0,2,0,2,0.16,1,0,0,0,1,0,"https://fbref.com/en/players/b400bde0/Raheem-Sterling"
